begin,end,id,id2,sampledSeconds,departed,arrived,entered,left,laneChangedFrom,laneChangedTo,traveltime,overlapTraveltime,density,laneDensity,occupancy,waitingTime,timeLoss,speed
4200,4500,MEAN_TRAVEL_TIME,R6_R7,2539.04,0,296,324,32,42,42,7.63,7.8,39.26,9.82,4.85,0,225.62,28.27
4200,4500,MEAN_TRAVEL_TIME,R7_R8,1600.98,0,36,32,0,16,16,47.57,47.75,3.81,1.27,0.64,0,37.54,29.44
4200,4500,MEAN_TRAVEL_TIME,RS5_R5,584.1,29,0,0,31,0,0,19.54,19.78,6.32,6.32,3.14,0,163.69,15.83
4500,4800,MEAN_TRAVEL_TIME,206605160,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,206605161,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,206605176,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,206605178,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,206605179,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,206605180,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,405040578,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,405040582,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,778959588,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,L23_L2,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,L2_L1,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,L3_L23,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,L4_L3,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,L4_LS4,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,L5_L4,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,L6_L5,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,LS3_L3,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,LS4_LS41s,0,0,0,0,0,0,0,,,,,,,,
4500,4800,MEAN_TRAVEL_TIME,R1_R2,14227.41,298,0,0,299,155,155,47.95,48.13,41.63,13.88,6.96,0,3188.34,23.78
4500,4800,MEAN_TRAVEL_TIME,R2_R3,692.12,0,0,299,298,0,0,2.13,2.32,39.3,9.82,4.54,0,72.26,27.47
4500,4800,MEAN_TRAVEL_TIME,R3_R4,296.74,0,0,298,299,0,0,0.81,1,45.23,11.31,4.61,0,35.41,27
4500,4800,MEAN_TRAVEL_TIME,R4_R5,2924.43,6,0,296,307,22,22,9.45,9.63,38.23,12.74,6.28,0,354.85,27
4500,4800,MEAN_TRAVEL_TIME,R4_RS4,40.87,0,4,3,0,0,0,11.24,11.5,0.61,0.61,0.3,0,2.44,19.82
4500,4800,MEAN_TRAVEL_TIME,R5_R6,1399.78,0,37,340,305,1,1,3.93,4.11,42.69,10.67,5.13,0,134.78,27.82
4500,4800,MEAN_TRAVEL_TIME,R6_R7,2363.55,0,265,305,34,46,46,7.66,7.84,36.55,9.14,4.49,0,200.78,28.15
4500,4800,MEAN_TRAVEL_TIME,R7_R8,1515.73,0,33,34,0,5,5,45.91,46.07,3.61,1.2,0.6,0,35.52,30.52
4500,4800,MEAN_TRAVEL_TIME,RS5_R5,658.06,34,0,0,33,0,0,19.56,19.79,7.12,7.12,3.54,0,195.68,15.82
4800,5100,MEAN_TRAVEL_TIME,206605160,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,206605161,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,206605176,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,206605178,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,206605179,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,206605180,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,405040578,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,405040582,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,778959588,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,L23_L2,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,L2_L1,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,L3_L23,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,L4_L3,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,L4_LS4,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,L5_L4,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,L6_L5,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,LS3_L3,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,LS4_LS41s,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,R1_R2,14122.53,295,0,0,296,171,171,47.56,47.74,41.32,13.77,6.94,2,3168.99,23.97
4800,5100,MEAN_TRAVEL_TIME,R2_R3,664.5,0,0,295,294,2,2,2.08,2.26,37.73,9.43,4.38,0,55.78,28.26
4800,5100,MEAN_TRAVEL_TIME,R3_R4,281.54,0,0,294,294,0,0,0.78,0.96,42.91,10.73,4.39,0,24.89,28.13
4800,5100,MEAN_TRAVEL_TIME,R4_R5,2750.43,1,0,294,298,19,19,9.08,9.26,35.96,11.99,5.92,0,245.48,28.08
4800,5100,MEAN_TRAVEL_TIME,R4_RS4,0,0,0,0,0,0,0,,,,,,,,
4800,5100,MEAN_TRAVEL_TIME,R5_R6,1274.58,0,24,313,289,1,1,3.89,4.07,38.87,9.72,4.68,0,113.52,28.08
4800,5100,MEAN_TRAVEL_TIME,R6_R7,2221.36,0,274,289,14,21,21,7.57,7.74,34.35,8.59,4.23,0,167.09,28.51
4800,5100,MEAN_TRAVEL_TIME,R7_R8,761.1,0,18,14,0,3,3,46.98,47.15,1.81,0.6,0.3,0,17.14,29.82
4800,5100,MEAN_TRAVEL_TIME,RS5_R5,250.81,12,0,0,14,0,0,19.55,19.78,2.71,2.71,1.35,0,67.49,15.82
5100,5400,MEAN_TRAVEL_TIME,206605160,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,206605161,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,206605176,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,206605178,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,206605179,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,206605180,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,405040578,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,405040582,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,778959588,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,L23_L2,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,L2_L1,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,L3_L23,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,L4_L3,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,L4_LS4,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,L5_L4,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,L6_L5,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,LS3_L3,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,LS4_LS41s,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,R1_R2,14133.03,296,0,0,291,168,168,48.08,48.26,41.35,13.78,6.98,0,3422.11,23.71
5100,5400,MEAN_TRAVEL_TIME,R2_R3,738.69,0,0,291,293,0,0,2.31,2.53,41.94,10.49,4.89,0,143.85,25.22
5100,5400,MEAN_TRAVEL_TIME,R3_R4,342.32,0,0,293,292,1,1,0.95,1.17,52.17,13.04,5.37,0,90.87,23
5100,5400,MEAN_TRAVEL_TIME,R4_R5,3868.83,58,0,291,344,42,42,11.01,11.2,50.58,16.86,8.46,0,995.64,23.22
5100,5400,MEAN_TRAVEL_TIME,R4_RS4,0,0,0,0,0,0,0,,,,,,,,
5100,5400,MEAN_TRAVEL_TIME,R5_R6,1466.35,0,15,357,340,0,0,3.94,4.12,44.72,11.18,5.42,0,163.81,27.75
5100,5400,MEAN_TRAVEL_TIME,R6_R7,2678.43,0,322,340,15,18,18,7.7,7.88,41.42,10.35,5.14,0,273.47,28.01
5100,5400,MEAN_TRAVEL_TIME,R7_R8,659.38,0,14,15,0,2,2,45.74,45.9,1.57,0.52,0.26,0,14.69,30.63
5100,5400,MEAN_TRAVEL_TIME,RS5_R5,291.96,15,0,0,15,0,0,19.56,19.79,3.16,3.16,1.57,0,85.47,15.82
